model,metric,contrast,train_seed,placement_seed,value,dataset,score_support_status
ignnk_off,MAE_over_snaive7,outside_penalty_regional_shift,2,4,0.42149913167403508,cta,exact
ignnk_off,MAE_over_snaive7,shift_excess_penalty,0,0,0.37750594652185232,cta,exact
ignnk_off,MAE_over_snaive7,shift_excess_penalty,0,1,0.48708270492131445,cta,exact
ignnk_off,MAE_over_snaive7,shift_excess_penalty,0,2,0.40640048178775434,cta,exact
ignnk_off,MAE_over_snaive7,shift_excess_penalty,0,3,0.28581116690361008,cta,exact
ignnk_off,MAE_over_snaive7,shift_excess_penalty,0,4,0.42469157537230073,cta,exact
ignnk_off,MAE_over_snaive7,shift_excess_penalty,1,0,0.414023051487445,cta,exact
ignnk_off,MAE_over_snaive7,shift_excess_penalty,1,1,0.5643886150547025,cta,exact
ignnk_off,MAE_over_snaive7,shift_excess_penalty,1,2,0.4996333951369919,cta,exact
ignnk_off,MAE_over_snaive7,shift_excess_penalty,1,3,0.3341062395291865,cta,exact
ignnk_off,MAE_over_snaive7,shift_excess_penalty,1,4,0.47713186835292953,cta,exact
ignnk_off,MAE_over_snaive7,shift_excess_penalty,2,0,0.35972924957632724,cta,exact
ignnk_off,MAE_over_snaive7,shift_excess_penalty,2,1,0.45738919564024005,cta,exact
ignnk_off,MAE_over_snaive7,shift_excess_penalty,2,2,0.36206518677449828,cta,exact
ignnk_off,MAE_over_snaive7,shift_excess_penalty,2,3,0.33223906917268042,cta,exact
ignnk_off,MAE_over_snaive7,shift_excess_penalty,2,4,0.40613865616223344,cta,exact
ignnk_off_c,MAE_over_snaive7,outside_penalty_no_shift,0,0,0.027487479692241079,cta,exact
ignnk_off_c,MAE_over_snaive7,outside_penalty_no_shift,0,1,0.07141836574849536,cta,exact
ignnk_off_c,MAE_over_snaive7,outside_penalty_no_shift,0,2,0.054899136497815415,cta,exact
ignnk_off_c,MAE_over_snaive7,outside_penalty_no_shift,0,3,0.033291550787176605,cta,exact
ignnk_off_c,MAE_over_snaive7,outside_penalty_no_shift,0,4,0.020933269479814109,cta,exact
ignnk_off_c,MAE_over_snaive7,outside_penalty_no_shift,1,0,0.022204186875170895,cta,exact
ignnk_off_c,MAE_over_snaive7,outside_penalty_no_shift,1,1,0.070711219578638129,cta,exact
ignnk_off_c,MAE_over_snaive7,outside_penalty_no_shift,1,2,0.052491224461552743,cta,exact
ignnk_off_c,MAE_over_snaive7,outside_penalty_no_shift,1,3,0.035471937123122133,cta,exact
ignnk_off_c,MAE_over_snaive7,outside_penalty_no_shift,1,4,0.016704940824191938,cta,exact
ignnk_off_c,MAE_over_snaive7,outside_penalty_no_shift,2,0,0.021732825734550376,cta,exact
ignnk_off_c,MAE_over_snaive7,outside_penalty_no_shift,2,1,0.065612521567831594,cta,exact
ignnk_off_c,MAE_over_snaive7,outside_penalty_no_shift,2,2,0.056362169701262288,cta,exact
ignnk_off_c,MAE_over_snaive7,outside_penalty_no_shift,2,3,0.032218871435872098,cta,exact
ignnk_off_c,MAE_over_snaive7,outside_penalty_no_shift,2,4,0.023644784431260613,cta,exact
ignnk_off_c,MAE_over_snaive7,outside_penalty_regional_shift,0,0,0.027863194927368107,cta,exact
ignnk_off_c,MAE_over_snaive7,outside_penalty_regional_shift,0,1,0.071322640952571681,cta,exact
ignnk_off_c,MAE_over_snaive7,outside_penalty_regional_shift,0,2,0.055239144096893567,cta,exact
ignnk_off_c,MAE_over_snaive7,outside_penalty_regional_shift,0,3,0.033028482631587086,cta,exact
ignnk_off_c,MAE_over_snaive7,outside_penalty_regional_shift,0,4,0.020414853421029777,cta,exact
ignnk_off_c,MAE_over_snaive7,outside_penalty_regional_shift,1,0,0.022355550768689336,cta,exact
ignnk_off_c,MAE_over_snaive7,outside_penalty_regional_shift,1,1,0.070493672182773581,cta,exact
ignnk_off_c,MAE_over_snaive7,outside_penalty_regional_shift,1,2,0.052702899551652749,cta,exact
ignnk_off_c,MAE_over_snaive7,outside_penalty_regional_shift,1,3,0.035172790618551053,cta,exact
ignnk_off_c,MAE_over_snaive7,outside_penalty_regional_shift,1,4,0.016079345124881739,cta,exact
ignnk_off_c,MAE_over_snaive7,outside_penalty_regional_shift,2,0,0.021982112842938717,cta,exact
ignnk_off_c,MAE_over_snaive7,outside_penalty_regional_shift,2,1,0.065382598109608225,cta,exact
ignnk_off_c,MAE_over_snaive7,outside_penalty_regional_shift,2,2,0.056612493019642995,cta,exact
ignnk_off_c,MAE_over_snaive7,outside_penalty_regional_shift,2,3,0.031967868111775322,cta,exact
ignnk_off_c,MAE_over_snaive7,outside_penalty_regional_shift,2,4,0.02312640193232085,cta,exact
ignnk_off_c,MAE_over_snaive7,shift_excess_penalty,0,0,0.00037571523512702765,cta,exact
ignnk_off_c,MAE_over_snaive7,shift_excess_penalty,0,1,-9.5724795923679551e-05,cta,exact
ignnk_off_c,MAE_over_snaive7,shift_excess_penalty,0,2,0.00034000759907815148,cta,exact
ignnk_off_c,MAE_over_snaive7,shift_excess_penalty,0,3,-0.00026306815558951868,cta,exact
ignnk_off_c,MAE_over_snaive7,shift_excess_penalty,0,4,-0.00051841605878433228,cta,exact
ignnk_off_c,MAE_over_snaive7,shift_excess_penalty,1,0,0.00015136389351844137,cta,exact
ignnk_off_c,MAE_over_snaive7,shift_excess_penalty,1,1,-0.00021754739586454797,cta,exact
ignnk_off_c,MAE_over_snaive7,shift_excess_penalty,1,2,0.00021167509010000529,cta,exact
ignnk_off_c,MAE_over_snaive7,shift_excess_penalty,1,3,-0.0002991465045710795,cta,exact
ignnk_off_c,MAE_over_snaive7,shift_excess_penalty,1,4,-0.00062559569931019965,cta,exact
ignnk_off_c,MAE_over_snaive7,shift_excess_penalty,2,0,0.00024928710838834078,cta,exact
ignnk_off_c,MAE_over_snaive7,shift_excess_penalty,2,1,-0.0002299234582233689,cta,exact
ignnk_off_c,MAE_over_snaive7,shift_excess_penalty,2,2,0.00025032331838070743,cta,exact
ignnk_off_c,MAE_over_snaive7,shift_excess_penalty,2,3,-0.00025100332409677684,cta,exact
ignnk_off_c,MAE_over_snaive7,shift_excess_penalty,2,4,-0.00051838249893976229,cta,exact
spin,MAE_over_snaive7,krin_reduction,0,0,1.0453846808579397,cta,exact
spin,MAE_over_snaive7,krin_reduction,0,1,1.0201588419053915,cta,exact
spin,MAE_over_snaive7,krin_reduction,0,2,1.0633897884963797,cta,exact
spin,MAE_over_snaive7,krin_reduction,0,3,1.303011907629783,cta,exact
spin,MAE_over_snaive7,krin_reduction,0,4,1.6065242655348375,cta,exact
spin,MAE_over_snaive7,krin_reduction,1,0,0.4505532420486591,cta,exact
spin,MAE_over_snaive7,krin_reduction,1,1,0.42859141244532284,cta,exact
spin,MAE_over_snaive7,krin_reduction,1,2,0.4483536438124141,cta,exact
spin,MAE_over_snaive7,krin_reduction,1,3,0.77615319238643166,cta,exact
spin,MAE_over_snaive7,krin_reduction,1,4,0.64216305877575519,cta,exact
spin,MAE_over_snaive7,krin_reduction,2,0,1.3200955209373477,cta,exact
spin,MAE_over_snaive7,krin_reduction,2,1,1.214832629375572,cta,exact
spin,MAE_over_snaive7,krin_reduction,2,2,1.1987254939352892,cta,exact
spin,MAE_over_snaive7,krin_reduction,2,3,1.7073516357839715,cta,exact
spin,MAE_over_snaive7,krin_reduction,2,4,1.6468750927120883,cta,exact
ignnk_off,MAE_over_snaive7,krin_reduction,0,0,0.37713023128672529,cta,exact
ignnk_off,MAE_over_snaive7,krin_reduction,0,1,0.48717842971723813,cta,exact
ignnk_off,MAE_over_snaive7,krin_reduction,0,2,0.40606047418867619,cta,exact
ignnk_off,MAE_over_snaive7,krin_reduction,0,3,0.2860742350591996,cta,exact
ignnk_off,MAE_over_snaive7,krin_reduction,0,4,0.42520999143108507,cta,exact
ignnk_off,MAE_over_snaive7,krin_reduction,1,0,0.41387168759392656,cta,exact
ignnk_off,MAE_over_snaive7,krin_reduction,1,1,0.56460616245056705,cta,exact
ignnk_off,MAE_over_snaive7,krin_reduction,1,2,0.49942172004689189,cta,exact
ignnk_off,MAE_over_snaive7,krin_reduction,1,3,0.33440538603375758,cta,exact
ignnk_off,MAE_over_snaive7,krin_reduction,1,4,0.47775746405223973,cta,exact
ignnk_off,MAE_over_snaive7,krin_reduction,2,0,0.3594799624679389,cta,exact
ignnk_off,MAE_over_snaive7,krin_reduction,2,1,0.45761911909846342,cta,exact
ignnk_off,MAE_over_snaive7,krin_reduction,2,2,0.36181486345611757,cta,exact
ignnk_off,MAE_over_snaive7,krin_reduction,2,3,0.3324900724967772,cta,exact
ignnk_off,MAE_over_snaive7,krin_reduction,2,4,0.4066570386611732,cta,exact
spin,MAE,outside_penalty_no_shift,0,0,35.04916719209757,mta,mismatch
spin,MAE,outside_penalty_no_shift,0,1,40.374494352508577,mta,mismatch
spin,MAE,outside_penalty_no_shift,0,2,54.337845289360416,mta,mismatch
spin,MAE,outside_penalty_no_shift,0,3,-6.2678684003152512,mta,mismatch
spin,MAE,outside_penalty_no_shift,0,4,0.71353728991596199,mta,mismatch
spin,MAE,outside_penalty_no_shift,1,0,17.814010613703203,mta,mismatch
spin,MAE,outside_penalty_no_shift,1,1,15.387470449172611,mta,mismatch
spin,MAE,outside_penalty_no_shift,1,2,34.29122466127501,mta,mismatch
spin,MAE,outside_penalty_no_shift,1,3,-4.3390464933017938,mta,mismatch
spin,MAE,outside_penalty_no_shift,1,4,-9.0522321428571786,mta,mismatch
spin,MAE,outside_penalty_no_shift,2,0,16.024478509878008,mta,mismatch
spin,MAE,outside_penalty_no_shift,2,1,15.609173890202328,mta,mismatch
spin,MAE,outside_penalty_no_shift,2,2,45.938504358785849,mta,mismatch
spin,MAE,outside_penalty_no_shift,2,3,-8.2032571578670286,mta,mismatch
spin,MAE,outside_penalty_no_shift,2,4,-13.454346113445467,mta,mismatch
spin,MAE,outside_penalty_regional_shift,0,0,290.74912647120641,mta,mismatch
spin,MAE,outside_penalty_regional_shift,0,1,284.15362490149727,mta,mismatch
spin,MAE,outside_penalty_regional_shift,0,2,351.2524025837622,mta,mismatch
spin,MAE,outside_penalty_regional_shift,0,3,333.49379925137907,mta,mismatch
spin,MAE,outside_penalty_regional_shift,0,4,248.53527770483197,mta,mismatch
spin,MAE,outside_penalty_regional_shift,1,0,336.48768193043293,mta,mismatch
spin,MAE,outside_penalty_regional_shift,1,1,308.39650971893883,mta,mismatch
spin,MAE,outside_penalty_regional_shift,1,2,357.82775575044639,mta,mismatch
spin,MAE,outside_penalty_regional_shift,1,3,365.74380745994216,mta,mismatch
spin,MAE,outside_penalty_regional_shift,1,4,257.9879661239496,mta,mismatch
spin,MAE,outside_penalty_regional_shift,2,0,469.02978536149635,mta,mismatch
spin,MAE,outside_penalty_regional_shift,2,1,435.01528106120298,mta,mismatch
spin,MAE,outside_penalty_regional_shift,2,2,518.35102996008823,mta,mismatch
spin,MAE,outside_penalty_regional_shift,2,3,485.63969332807989,mta,mismatch
spin,MAE,outside_penalty_regional_shift,2,4,376.86116399684886,mta,mismatch
spin,MAE,shift_excess_penalty,0,0,255.69995927910884,mta,mismatch
spin,MAE,shift_excess_penalty,0,1,243.77913054898869,mta,mismatch
spin,MAE,shift_excess_penalty,0,2,296.91455729440179,mta,mismatch
spin,MAE,shift_excess_penalty,0,3,339.76166765169432,mta,mismatch
spin,MAE,shift_excess_penalty,0,4,247.82174041491601,mta,mismatch
spin,MAE,shift_excess_penalty,1,0,318.67367131672972,mta,mismatch
spin,MAE,shift_excess_penalty,1,1,293.00903926976622,mta,mismatch
spin,MAE,shift_excess_penalty,1,2,323.53653108917138,mta,mismatch
spin,MAE,shift_excess_penalty,1,3,370.08285395324395,mta,mismatch
spin,MAE,shift_excess_penalty,1,4,267.04019826680678,mta,mismatch
spin,MAE,shift_excess_penalty,2,0,453.00530685161834,mta,mismatch
spin,MAE,shift_excess_penalty,2,1,419.40610717100066,mta,mismatch
spin,MAE,shift_excess_penalty,2,2,472.41252560130238,mta,mismatch
spin,MAE,shift_excess_penalty,2,3,493.84295048594691,mta,mismatch
spin,MAE,shift_excess_penalty,2,4,390.31551011029433,mta,mismatch
spin_c,MAE,outside_penalty_no_shift,0,0,16.280915037831051,mta,mismatch
spin_c,MAE,outside_penalty_no_shift,0,1,7.6467034410297288,mta,mismatch
spin_c,MAE,outside_penalty_no_shift,0,2,17.964335416447852,mta,mismatch
spin_c,MAE,outside_penalty_no_shift,0,3,5.703867874967159,mta,mismatch
spin_c,MAE,outside_penalty_no_shift,0,4,-5.164075630252114,mta,mismatch
spin_c,MAE,outside_penalty_no_shift,1,0,14.037095418242984,mta,mismatch
spin_c,MAE,outside_penalty_no_shift,1,1,-2.3244286840031236,mta,mismatch
spin_c,MAE,outside_penalty_no_shift,1,2,9.7926819661799982,mta,mismatch
spin_c,MAE,outside_penalty_no_shift,1,3,3.5410362490150078,mta,mismatch
spin_c,MAE,outside_penalty_no_shift,1,4,-2.9487198004201787,mta,mismatch
spin_c,MAE,outside_penalty_no_shift,2,0,14.207236496427015,mta,mismatch
spin_c,MAE,outside_penalty_no_shift,2,1,3.1176910953506649,mta,mismatch
spin_c,MAE,outside_penalty_no_shift,2,2,17.546010135489951,mta,mismatch
spin_c,MAE,outside_penalty_no_shift,2,3,-1.4877528237457227,mta,mismatch
spin_c,MAE,outside_penalty_no_shift,2,4,-6.8213103991596427,mta,mismatch
spin_c,MAE,outside_penalty_regional_shift,0,0,4.0999369482975965,mta,mismatch
spin_c,MAE,outside_penalty_regional_shift,0,1,1.9352098108746958,mta,mismatch
spin_c,MAE,outside_penalty_regional_shift,0,2,4.6616426845919534,mta,mismatch
spin_c,MAE,outside_penalty_regional_shift,0,3,1.4401267402153906,mta,mismatch
spin_c,MAE,outside_penalty_regional_shift,0,4,-1.315309873949559,mta,mismatch
spin_c,MAE,outside_penalty_regional_shift,1,0,3.4627715820723068,mta,mismatch
spin_c,MAE,outside_penalty_regional_shift,1,1,-0.54044359075383852,mta,mismatch
spin_c,MAE,outside_penalty_regional_shift,1,2,2.3830151769772101,mta,mismatch
spin_c,MAE,outside_penalty_regional_shift,1,3,0.83408195429470311,mta,mismatch
spin_c,MAE,outside_penalty_regional_shift,1,4,-0.8910435267857082,mta,mismatch
spin_c,MAE,outside_penalty_regional_shift,2,0,3.5389771174863114,mta,mismatch
spin_c,MAE,outside_penalty_regional_shift,2,1,0.84102475702651702,mta,mismatch
spin_c,MAE,outside_penalty_regional_shift,2,2,4.4488088829954791,mta,mismatch
spin_c,MAE,outside_penalty_regional_shift,2,3,-0.32017500656688469,mta,mismatch
spin_c,MAE,outside_penalty_regional_shift,2,4,-1.76259191176473,mta,mismatch
spin_c,MAE,shift_excess_penalty,0,0,-12.180978089533454,mta,mismatch
spin_c,MAE,shift_excess_penalty,0,1,-5.711493630155033,mta,mismatch
spin_c,MAE,shift_excess_penalty,0,2,-13.302692731855899,mta,mismatch
spin_c,MAE,shift_excess_penalty,0,3,-4.2637411347517684,mta,mismatch
spin_c,MAE,shift_excess_penalty,0,4,3.848765756302555,mta,mismatch
spin_c,MAE,shift_excess_penalty,1,0,-10.574323836170677,mta,mismatch
spin_c,MAE,shift_excess_penalty,1,1,1.7839850932492851,mta,mismatch
spin_c,MAE,shift_excess_penalty,1,2,-7.4096667892027881,mta,mismatch
spin_c,MAE,shift_excess_penalty,1,3,-2.7069542947203047,mta,mismatch
spin_c,MAE,shift_excess_penalty,1,4,2.0576762736344705,mta,mismatch
spin_c,MAE,shift_excess_penalty,2,0,-10.668259378940704,mta,mismatch
spin_c,MAE,shift_excess_penalty,2,1,-2.2766663383241479,mta,mismatch
spin_c,MAE,shift_excess_penalty,2,2,-13.097201252494472,mta,mismatch
spin_c,MAE,shift_excess_penalty,2,3,1.167577817178838,mta,mismatch
spin_c,MAE,shift_excess_penalty,2,4,5.0587184873949127,mta,mismatch
ignnk_off,MAE,outside_penalty_no_shift,0,0,2.6988464329813269,mta,mismatch
ignnk_off,MAE,outside_penalty_no_shift,0,1,3.3646178092985792,mta,mismatch
ignnk_off,MAE,outside_penalty_no_shift,0,2,-15.58492903844126,mta,mismatch
ignnk_off,MAE,outside_penalty_no_shift,0,3,17.555171394799117,mta,mismatch
ignnk_off,MAE,outside_penalty_no_shift,0,4,2.6596454011291826,mta,mismatch
ignnk_off,MAE,outside_penalty_no_shift,1,0,0.35156865739270415,mta,mismatch
ignnk_off,MAE,outside_penalty_no_shift,1,1,16.271190405831362,mta,mismatch
ignnk_off,MAE,outside_penalty_no_shift,1,2,-22.049157372518835,mta,mismatch
ignnk_off,MAE,outside_penalty_no_shift,1,3,16.622557952455963,mta,mismatch
ignnk_off,MAE,outside_penalty_no_shift,1,4,-4.6451516544117339,mta,mismatch
ignnk_off,MAE,outside_penalty_no_shift,2,0,0.17465978352242928,mta,mismatch
ignnk_off,MAE,outside_penalty_no_shift,2,1,9.2467157538744686,mta,mismatch
ignnk_off,MAE,outside_penalty_no_shift,2,2,-14.219343671226852,mta,mismatch
ignnk_off,MAE,outside_penalty_no_shift,2,3,5.0340794917257199,mta,mismatch
ignnk_off,MAE,outside_penalty_no_shift,2,4,-9.5923758370536234,mta,mismatch
ignnk_off,MAE,outside_penalty_regional_shift,0,0,66.656077695624447,mta,mismatch
ignnk_off,MAE,outside_penalty_regional_shift,0,1,56.832753398345176,mta,mismatch
ignnk_off,MAE,outside_penalty_regional_shift,0,2,45.050890076049029,mta,mismatch
ignnk_off,MAE,outside_penalty_regional_shift,0,3,80.614831026727074,mta,mismatch
ignnk_off,MAE,outside_penalty_regional_shift,0,4,45.926612353925975,mta,mismatch
ignnk_off,MAE,outside_penalty_regional_shift,1,0,137.93990220418243,mta,mismatch
ignnk_off,MAE,outside_penalty_regional_shift,1,1,126.48352048857367,mta,mismatch
ignnk_off,MAE,outside_penalty_regional_shift,1,2,105.64706758415605,mta,mismatch
ignnk_off,MAE,outside_penalty_regional_shift,1,3,156.47473640251508,mta,mismatch
ignnk_off,MAE,outside_penalty_regional_shift,1,4,107.67021751083246,mta,mismatch
ignnk_off,MAE,outside_penalty_regional_shift,2,0,119.20846859072884,mta,mismatch
ignnk_off,MAE,outside_penalty_regional_shift,2,1,112.25941029682167,mta,mismatch
ignnk_off,MAE,outside_penalty_regional_shift,2,2,115.31488955745851,mta,mismatch
ignnk_off,MAE,outside_penalty_regional_shift,2,3,138.25351772844436,mta,mismatch
ignnk_off,MAE,outside_penalty_regional_shift,2,4,108.29042927717961,mta,mismatch
ignnk_off,MAE,shift_excess_penalty,0,0,63.95723126264312,mta,mismatch
ignnk_off,MAE,shift_excess_penalty,0,1,53.468135589046597,mta,mismatch
ignnk_off,MAE,shift_excess_penalty,0,2,60.635819114490289,mta,mismatch
ignnk_off,MAE,shift_excess_penalty,0,3,63.059659631927957,mta,mismatch
ignnk_off,MAE,shift_excess_penalty,0,4,43.266966952796793,mta,mismatch
ignnk_off,MAE,shift_excess_penalty,1,0,137.58833354678973,mta,mismatch
ignnk_off,MAE,shift_excess_penalty,1,1,110.21233008274231,mta,mismatch
ignnk_off,MAE,shift_excess_penalty,1,2,127.69622495667488,mta,mismatch
ignnk_off,MAE,shift_excess_penalty,1,3,139.85217845005911,mta,mismatch
ignnk_off,MAE,shift_excess_penalty,1,4,112.31536916524419,mta,mismatch
ignnk_off,MAE,shift_excess_penalty,2,0,119.03380880720641,mta,mismatch
ignnk_off,MAE,shift_excess_penalty,2,1,103.0126945429472,mta,mismatch
ignnk_off,MAE,shift_excess_penalty,2,2,129.53423322868537,mta,mismatch
ignnk_off,MAE,shift_excess_penalty,2,3,133.21943823671864,mta,mismatch
ignnk_off,MAE,shift_excess_penalty,2,4,117.88280511423324,mta,mismatch
ignnk_off_c,MAE,outside_penalty_no_shift,0,0,-13.844543072194256,mta,mismatch
ignnk_off_c,MAE,outside_penalty_no_shift,0,1,18.34705599881795,mta,mismatch
ignnk_off_c,MAE,outside_penalty_no_shift,0,2,-12.627611004621372,mta,mismatch
ignnk_off_c,MAE,outside_penalty_no_shift,0,3,13.376952817178903,mta,mismatch
ignnk_off_c,MAE,outside_penalty_no_shift,0,4,-14.266372193408642,mta,mismatch
ignnk_off_c,MAE,outside_penalty_no_shift,1,0,-14.997416357976022,mta,mismatch
ignnk_off_c,MAE,outside_penalty_no_shift,1,1,22.907302748227039,mta,mismatch
ignnk_off_c,MAE,outside_penalty_no_shift,1,2,-4.8524400831057619,mta,mismatch
ignnk_off_c,MAE,outside_penalty_no_shift,1,3,21.126409820724916,mta,mismatch
ignnk_off_c,MAE,outside_penalty_no_shift,1,4,-13.044954700630342,mta,mismatch
ignnk_off_c,MAE,outside_penalty_no_shift,2,0,-15.459254889791055,mta,mismatch
ignnk_off_c,MAE,outside_penalty_no_shift,2,1,21.94097550564743,mta,mismatch
ignnk_off_c,MAE,outside_penalty_no_shift,2,2,-3.6164929005617523,mta,mismatch
ignnk_off_c,MAE,outside_penalty_no_shift,2,3,20.509635211452633,mta,mismatch
ignnk_off_c,MAE,outside_penalty_no_shift,2,4,-4.2516359473476086,mta,mismatch
ignnk_off_c,MAE,outside_penalty_regional_shift,0,0,-3.549876831619116,mta,mismatch
ignnk_off_c,MAE,outside_penalty_regional_shift,0,1,4.5824944181770491,mta,mismatch
ignnk_off_c,MAE,outside_penalty_regional_shift,0,2,-3.1265687977562777,mta,mismatch
ignnk_off_c,MAE,outside_penalty_regional_shift,0,3,3.3456045196348612,mta,mismatch
ignnk_off_c,MAE,outside_penalty_regional_shift,0,4,-3.6282106543789041,mta,mismatch
ignnk_off_c,MAE,outside_penalty_regional_shift,1,0,-3.829379363539033,mta,mismatch
ignnk_off_c,MAE,outside_penalty_regional_shift,1,1,5.7235746856120784,mta,mismatch
ignnk_off_c,MAE,outside_penalty_regional_shift,1,2,-1.1865230785073493,mta,mismatch
ignnk_off_c,MAE,outside_penalty_regional_shift,1,3,5.2518118351063663,mta,mismatch
ignnk_off_c,MAE,outside_penalty_regional_shift,1,4,-3.2993063534007661,mta,mismatch
ignnk_off_c,MAE,outside_penalty_regional_shift,2,0,-3.8689514904174871,mta,mismatch
ignnk_off_c,MAE,outside_penalty_regional_shift,2,1,5.4875018469267616,mta,mismatch
ignnk_off_c,MAE,outside_penalty_regional_shift,2,2,-0.73366419460924703,mta,mismatch
ignnk_off_c,MAE,outside_penalty_regional_shift,2,3,5.133579179800364,mta,mismatch
ignnk_off_c,MAE,outside_penalty_regional_shift,2,4,-1.0534382796087698,mta,mismatch
ignnk_off_c,MAE,shift_excess_penalty,0,0,10.29466624057514,mta,mismatch
ignnk_off_c,MAE,shift_excess_penalty,0,1,-13.764561580640901,mta,mismatch
ignnk_off_c,MAE,shift_excess_penalty,0,2,9.5010422068650939,mta,mismatch
ignnk_off_c,MAE,shift_excess_penalty,0,3,-10.031348297544042,mta,mismatch
ignnk_off_c,MAE,shift_excess_penalty,0,4,10.638161539029738,mta,mismatch
ignnk_off_c,MAE,shift_excess_penalty,1,0,11.168036994436989,mta,mismatch
ignnk_off_c,MAE,shift_excess_penalty,1,1,-17.183728062614961,mta,mismatch
ignnk_off_c,MAE,shift_excess_penalty,1,2,3.6659170045984126,mta,mismatch
ignnk_off_c,MAE,shift_excess_penalty,1,3,-15.87459798561855,mta,mismatch
ignnk_off_c,MAE,shift_excess_penalty,1,4,9.7456483472295758,mta,mismatch
ignnk_off_c,MAE,shift_excess_penalty,2,0,11.590303399373568,mta,mismatch
ignnk_off_c,MAE,shift_excess_penalty,2,1,-16.453473658720668,mta,mismatch
ignnk_off_c,MAE,shift_excess_penalty,2,2,2.8828287059525053,mta,mismatch
ignnk_off_c,MAE,shift_excess_penalty,2,3,-15.376056031652269,mta,mismatch
ignnk_off_c,MAE,shift_excess_penalty,2,4,3.1981976677388388,mta,mismatch
spin,MAE,krin_reduction,0,0,267.88093736864232,mta,mismatch
spin,MAE,krin_reduction,0,1,249.49062417914371,mta,mismatch
spin,MAE,krin_reduction,0,2,310.21725002625772,mta,mismatch
spin,MAE,krin_reduction,0,3,344.02540878644606,mta,mismatch
spin,MAE,krin_reduction,0,4,243.97297465861345,mta,mismatch
spin,MAE,krin_reduction,1,0,329.24799515290039,mta,mismatch
spin,MAE,krin_reduction,1,1,291.22505417651695,mta,mismatch
spin,MAE,krin_reduction,1,2,330.94619787837416,mta,mismatch
spin,MAE,krin_reduction,1,3,372.78980824796429,mta,mismatch
spin,MAE,krin_reduction,1,4,264.98252199317233,mta,mismatch
spin,MAE,krin_reduction,2,0,463.67356623055906,mta,mismatch
spin,MAE,krin_reduction,2,1,421.68277350932482,mta,mismatch
spin,MAE,krin_reduction,2,2,485.50972685379685,mta,mismatch
spin,MAE,krin_reduction,2,3,492.67537266876809,mta,mismatch
spin,MAE,krin_reduction,2,4,385.25679162289941,mta,mismatch
ignnk_off,MAE,krin_reduction,0,0,53.66256502206798,mta,mismatch
ignnk_off,MAE,krin_reduction,0,1,67.232697169687498,mta,mismatch
ignnk_off,MAE,krin_reduction,0,2,51.134776907625195,mta,mismatch
ignnk_off,MAE,krin_reduction,0,3,73.091007929471999,mta,mismatch
ignnk_off,MAE,krin_reduction,0,4,32.628805413767054,mta,mismatch
ignnk_off,MAE,krin_reduction,1,0,126.42029655235274,mta,mismatch
ignnk_off,MAE,krin_reduction,1,1,127.39605814535727,mta,mismatch
ignnk_off,MAE,krin_reduction,1,2,124.03030795207647,mta,mismatch
ignnk_off,MAE,krin_reduction,1,3,155.72677643567766,mta,mismatch
ignnk_off,MAE,krin_reduction,1,4,102.56972081801462,mta,mismatch
ignnk_off,MAE,krin_reduction,2,0,107.44350540783284,mta,mismatch
ignnk_off,MAE,krin_reduction,2,1,119.46616820166787,mta,mismatch
ignnk_off,MAE,krin_reduction,2,2,126.65140452273286,mta,mismatch
ignnk_off,MAE,krin_reduction,2,3,148.59549426837091,mta,mismatch
ignnk_off,MAE,krin_reduction,2,4,114.6846074464944,mta,mismatch
spin,MAE_over_snaive7,outside_penalty_no_shift,0,0,0.035288281477948158,mta,mismatch
spin,MAE_over_snaive7,outside_penalty_no_shift,0,1,0.042675812080060216,mta,mismatch
spin,MAE_over_snaive7,outside_penalty_no_shift,0,2,0.051429062976431794,mta,mismatch
spin,MAE_over_snaive7,outside_penalty_no_shift,0,3,-0.0062790397182203028,mta,mismatch
spin,MAE_over_snaive7,outside_penalty_no_shift,0,4,0.00073250894447918213,mta,mismatch
spin,MAE_over_snaive7,outside_penalty_no_shift,1,0,0.017935542300966612,mta,mismatch
spin,MAE_over_snaive7,outside_penalty_no_shift,1,1,0.016264545421745158,mta,mismatch
spin,MAE_over_snaive7,outside_penalty_no_shift,1,2,0.032455566525546375,mta,mismatch
spin,MAE_over_snaive7,outside_penalty_no_shift,1,3,-0.0043467800423626635,mta,mismatch
spin,MAE_over_snaive7,outside_penalty_no_shift,1,4,-0.0092929144781285222,mta,mismatch
spin,MAE_over_snaive7,outside_penalty_no_shift,2,0,0.016133801556386218,mta,mismatch
spin,MAE_over_snaive7,outside_penalty_no_shift,2,1,0.016498885802686658,mta,mismatch
spin,MAE_over_snaive7,outside_penalty_no_shift,2,2,0.043479350738511613,mta,mismatch
spin,MAE_over_snaive7,outside_penalty_no_shift,2,3,-0.008217877948814456,mta,mismatch
spin,MAE_over_snaive7,outside_penalty_no_shift,2,4,-0.013812072626754879,mta,mismatch
spin,MAE_over_snaive7,outside_penalty_regional_shift,0,0,1.1709307622803407,mta,mismatch
spin,MAE_over_snaive7,outside_penalty_regional_shift,0,1,1.2014007251497134,mta,mismatch
spin,MAE_over_snaive7,outside_penalty_regional_shift,0,2,1.3297974431562822,mta,mismatch
spin,MAE_over_snaive7,outside_penalty_regional_shift,0,3,1.3363527614423301,mta,mismatch
spin,MAE_over_snaive7,outside_penalty_regional_shift,0,4,1.0205735089687673,mta,mismatch
